Date,AAPL,GOOGL,META,MSFT,AMZN
2022-11-21,0.01791437061686096,0.04688281052818313,0.02186313089392508,0.034105371221516155,0.054382873412080805
2022-11-22,0.024057163909544658,0.022603908504109815,0.03116919242101665,0.010641240321213379,0.020179212629915844
2022-11-23,0.03314506402910893,0.0276264555553422,0.02307629950614651,0.005676944478117878,0.05212825431297204
2022-11-25,0.030950586401783577,0.017195168893616282,0.023942959429422272,-0.001867678741490763,0.02224018880468904
2022-11-28,0.05847457807138958,0.02382018443490338,0.02503780981637945,0.013471405180366311,0.011825165835434866
